suburb,address,property_type,method,seller,distance,postcode,sale_date,buy_price,bedrooms,bathrooms,carspaces,landsize,year_built,latitude,longitude
South Melbourne,27 Lyell St,h,S,WHITEFOX,2.1,3205,2017-05-13,1820000,3,1,1,204,1910,-37.8365,144.9497
South Melbourne,13 Martin St,h,S,Buxton,2.1,3205,2017-05-20,1780000,3,2,2,202,,-37.837,144.9585
South Melbourne,55 Cobden St,h,S,Williams,2.1,3205,2017-04-22,1024000,2,1,0,102,1880,-37.8355,144.9675
South Melbourne,53/39 Dorcas St,u,VB,Greg,2.1,3205,2017-04-22,680000,3,2,2,,2003,-37.8309,144.9686
South Melbourne,125 Napier St,h,PI,Greg,2.1,3205,2017-04-22,1150000,2,1,1,91,1970,-37.836,144.9638
South Melbourne,411/38 Bank St,u,VB,Greg,2.1,3205,2017-04-29,710000,3,2,2,,2001,-37.8319,144.9682
South Yarra,6/38 Chambers St,u,S,RT,3.3,3141,2017-05-06,1320000,3,2,2,15,,-37.8398,144.9945
South Yarra,407/800 Chapel St,u,S,hockingstuart,3.3,3141,2017-05-06,537000,1,1,1,,2000,-37.8361,144.9966
South Yarra,806/800 Chapel St,u,VB,Beller,3.3,3141,2017-05-06,800000,2,2,2,,2000,-37.8361,144.9966
South Yarra,1/52 Caroline St,u,S,hockingstuart,3.3,3141,2017-04-08,410000,1,1,0,,,-37.8378,144.9883
South Yarra,10/14 Cromwell Rd,u,S,hockingstuart,3.3,3141,2017-04-08,499000,2,1,1,,1970,-37.8452,145.0001
South Yarra,14 Moore St,h,S,hockingstuart,3.3,3141,2017-04-08,1214000,2,1,0,161,1900,-37.8454,144.9891
South Yarra,9/384 Toorak Rd,u,PI,Biggin,3.3,3141,2017-04-08,485000,2,1,0,5467,1970,-37.8406,145.0035
South Yarra,2/63 Domain St,u,S,Williams,3.3,3141,2017-05-13,920000,3,1,1,,1970,-37.836,144.9782
South Yarra,30/30 Murphy St,u,S,hockingstuart,3.3,3141,2017-05-13,615000,2,1,1,,,-37.837,144.9907
South Yarra,3/555 Punt Rd,u,S,Kay,3.3,3141,2017-05-13,642000,2,1,1,595,,-37.8422,144.9855
South Yarra,65 Caroline St,t,S,Marshall,3.3,3141,2017-05-20,3475000,3,3,1,296,,-37.8366,144.9882
South Yarra,7 Cassell St,h,PI,Jellis,3.3,3141,2017-05-20,1710000,2,2,0,208,1880,-37.8433,145.0024
South Yarra,26 Howitt St,u,S,Biggin,3.3,3141,2017-05-20,851000,2,1,1,284,,-37.8471,145.0019
South Yarra,30 Nicholson St,t,S,Kay,3.3,3141,2017-05-20,2030000,3,2,2,201,,-37.8428,144.9877
South Yarra,9 Nicholson St,h,S,Beller,3.3,3141,2017-04-22,1405000,2,1,0,219,,-37.8424,144.9867
South Yarra,403/79 River St,u,S,hockingstuart,3.3,3141,2017-04-22,850000,2,2,2,17200,2000,-37.8361,144.9966
South Yarra,5/9 Rockley Rd,u,S,Jellis,3.3,3141,2017-04-22,792500,2,1,1,,1970,-37.8383,144.9995
South Yarra,13/47 Marne St,u,SP,hockingstuart,3.3,3141,2017-04-29,390500,1,1,0,775,1960,-37.8354,144.984
South Yarra,9/21 Park La,u,S,Kay,3.3,3141,2017-04-29,2050000,3,2,2,3197,,-37.8446,144.9844
South Yarra,1/215 Williams Rd,u,S,Kay,3.3,3141,2017-04-29,595000,2,1,2,,,-37.8447,145.0037
St Kilda,5/18 Barkly St,u,SP,Buxton,6.1,3182,2017-05-06,346000,1,1,1,678,,-37.8585,144.983
St Kilda,22/3 Alfred Sq,u,S,hockingstuart,6.1,3182,2017-04-08,520000,1,1,1,2422,1970,-37.8644,144.9741
St Kilda,11/52 Alma Rd,u,VB,hockingstuart,6.1,3182,2017-04-08,320000,1,1,1,1036,,-37.8607,144.9873
St Kilda,13/220 Barkly St,u,SP,Buxton,6.1,3182,2017-04-08,610500,2,2,1,2920,2006,-37.8709,144.9807
St Kilda,22/14 Crimea St,u,VB,hockingstuart,6.1,3182,2017-04-08,350000,1,1,1,1236,1968,-37.8585,144.9884
St Kilda,23A Havelock St,h,S,hockingstuart,6.1,3182,2017-04-08,1120000,2,1,0,135,1930,-37.8661,144.9802
St Kilda,2/25 Acland St,t,S,Marshall,6.1,3182,2017-05-13,1077000,2,1,1,455,1890,-37.8636,144.9749
St Kilda,34 Acland St,h,S,Wilson,6.1,3182,2017-05-13,1301000,2,1,1,165,1910,-37.8658,144.9774
St Kilda,25 Fawkner St,h,S,Marshall,6.1,3182,2017-05-13,1440000,2,1,2,194,1890,-37.8658,144.9795
St Kilda,15/20 Princes St,u,S,Buxton,6.1,3182,2017-05-20,680000,2,1,0,,,-37.859,144.9816
St Kilda,63 Chapel St,h,S,Buxton,6.1,3182,2017-04-22,1361000,3,1,0,246,,-37.8635,144.991
St Kilda,7/29 Marine Pde,u,SP,McGrath,6.1,3182,2017-04-22,1000000,3,1,0,,1930,-37.8718,144.9767
St Kilda,11/74 Barkly St,u,S,McGrath,6.1,3182,2017-04-29,902000,2,1,1,18,,-37.8624,144.9823
St Kilda,1/23 Eildon Rd,u,S,Gary,6.1,3182,2017-04-29,1190000,3,1,1,460,1955,-37.8623,144.9772
St Kilda,5 Octavia St,h,S,hockingstuart,6.1,3182,2017-04-29,920000,2,1,0,190,,-37.8579,144.9844
St Kilda,105/60 Wellington St,u,S,McGrath,6.1,3182,2017-04-29,482000,2,1,1,,2004,-37.857,144.9867
St Kilda,35 Wordsworth St,h,S,McGrath,6.1,3182,2017-04-29,2260000,4,2,1,297,,-37.8729,144.9794
Strathmore,18 Strathaird St,h,PI,Nelson,9.7,3041,2017-05-06,810000,4,1,1,543,1960,-37.7199,144.9044
Strathmore,8 Jones Ct,h,S,Considine,9.7,3041,2017-04-08,1021000,3,2,2,371,2014,-37.7229,144.9055
Strathmore,12 Loeman St,t,S,Frank,9.7,3041,2017-04-08,925000,3,3,1,555,,-37.7345,144.9228
Strathmore,186 Mascoma St,h,SP,Brad,9.7,3041,2017-04-08,910000,5,2,2,533,1965,-37.7189,144.9044
Strathmore,221 Mascoma St,h,VB,Nelson,9.7,3041,2017-05-13,900000,3,1,2,531,,-37.7192,144.9045
Strathmore,1 Lebanon St,h,SP,Jellis,9.7,3041,2017-05-20,995000,3,2,3,653,1940,-37.7296,144.9225
Strathmore,68 Willonga St,h,SP,Brad,9.7,3041,2017-05-20,1150000,5,2,2,702,,-37.7253,144.9146
Sunshine,54 Ardoyne St,h,S,Douglas,12.6,3020,2017-05-06,940000,3,2,2,572,1950,-37.7966,144.8256
Sunshine,138 Devonshire Rd,h,S,YPA,12.6,3020,2017-05-06,726000,4,2,0,567,1950,-37.7866,144.8458
Sunshine,27 Parsons St,h,S,Douglas,12.6,3020,2017-05-06,950000,3,1,1,725,,-37.7918,144.8419
Sunshine,14 Baker St,h,S,Douglas,12.6,3020,2017-04-08,760000,4,1,5,650,,-37.7867,144.8437
Sunshine,2 Colin St,h,S,FN,12.6,3020,2017-04-08,990000,4,1,6,654,1950,-37.7803,144.8415
Sunshine,10 Dundalk St,h,S,Barry,12.6,3020,2017-04-08,651500,3,1,1,555,,-37.7988,144.822
Sunshine,2 Islington St,h,S,Douglas,12.6,3020,2017-04-22,970000,4,1,4,615,,-37.785,144.8383
Sunshine,3 Mellor St,h,S,Douglas,12.6,3020,2017-04-22,841000,3,1,2,557,1960,-37.7811,144.8373
Sunshine,69 Duke St,h,S,Village,12.6,3020,2017-04-29,710000,3,1,0,483,1950,-37.7875,144.8456
Sunshine,73 Monash St,h,PI,FN,12.6,3020,2017-04-29,840000,3,1,1,462,1930,-37.7894,144.8383
Sunshine,115 Wright St,h,S,Douglas,12.6,3020,2017-04-29,660000,3,2,2,660,,-37.7954,144.8246
Sunshine,10 Yewers St,h,S,FN,12.6,3020,2017-04-29,692000,3,1,1,485,,-37.7868,144.8428
Sunshine North,25 Lincoln St,h,S,Douglas,13.3,3020,2017-05-06,830000,3,1,2,608,,-37.7743,144.8446
Sunshine North,19 Plymouth Cl,h,S,Douglas,13.3,3020,2017-05-06,600000,3,1,2,465,,-37.7549,144.8304
Sunshine North,25 Downing St,h,S,Douglas,13.3,3020,2017-05-13,718000,3,1,2,551,,-37.771,144.8389
Sunshine North,3 Belmore Rd,h,S,Douglas,13.3,3020,2017-04-29,775000,4,1,2,665,1980,-37.7662,144.8383
Sunshine North,90 McIntyre Rd,h,PI,Douglas,13.3,3020,2017-04-29,490000,3,1,1,546,1960,-37.7676,144.8307
Sunshine West,32 Killara St,h,S,Barry,13.5,3020,2017-05-06,716000,3,1,1,534,1975,-37.7886,144.821
Sunshine West,7 Foxcroft Ct,h,S,Barry,13.5,3020,2017-04-08,511000,3,2,2,519,,-37.7997,144.7968
Sunshine West,1/10 Fremont Pde,h,SP,Brad,13.5,3020,2017-04-08,515000,4,2,2,332,2006,-37.7962,144.8064
Sunshine West,27 Warmington Rd,h,S,Barry,13.5,3020,2017-04-08,530000,3,1,1,573,1970,-37.8017,144.8258
Sunshine West,91 Hilma St,h,S,Bells,13.5,3020,2017-05-13,685000,4,2,2,572,1967,-37.7912,144.7979
Sunshine West,13 Murray St,h,PI,Douglas,13.5,3020,2017-04-22,700000,3,1,2,701,,-37.7889,144.8047
Sunshine West,133 David Dr,t,S,Bells,13.5,3020,2017-04-29,521000,3,3,2,134,2008,-37.79,144.7886
Sunshine West,100 Links St,h,S,GL,13.5,3020,2017-04-29,571000,3,1,1,757,1950,-37.7845,144.8088
Sunshine West,7 The Mews,h,SP,S&L,13.5,3020,2017-04-29,710000,3,1,4,990,,-37.7928,144.8068
Surrey Hills,3/700 Canterbury Rd,u,S,Ham,11.2,3127,2017-05-06,682000,2,1,2,119,,-37.8271,145.1032
Surrey Hills,2/35 Boisdale St,u,S,Fletchers,11.2,3127,2017-05-13,825000,2,1,2,180,1970,-37.8351,145.10299999999995
Surrey Hills,61 Broughton Rd,h,S,Fletchers,11.2,3127,2017-05-13,1525000,3,2,2,347,2013,-37.8323,145.105
Surrey Hills,18 Empress Rd,h,SP,Jellis,11.2,3127,2017-05-13,1260000,2,1,0,269,1910,-37.8201,145.0887
Surrey Hills,29 Weybridge St,h,S,Marshall,11.2,3127,2017-05-13,2360000,4,2,2,764,1930,-37.81800000000001,145.0946
Surrey Hills,1/6 Blackburn St,h,SP,Fletchers,11.2,3127,2017-05-20,1250000,2,2,1,323,1980,-37.823,145.0993
Surrey Hills,26 Everton Gr,h,S,Noel,11.2,3127,2017-05-20,1490000,4,1,4,605,,-37.8292,145.1053
Surrey Hills,6A Thistle St,h,PI,Marshall,11.2,3127,2017-05-20,1600000,4,1,2,600,1886,-37.8327,145.0976
Surrey Hills,68 Weybridge St,h,S,Kay,11.2,3127,2017-05-20,1652000,3,2,2,368,,-37.8176,145.0882
Surrey Hills,8 Durham Rd,h,PI,Jellis,11.2,3127,2017-04-29,2370000,4,3,2,773,1900,-37.8263,145.0911
Templestowe Lower,2/92 Foote St,t,PI,Jellis,13.8,3107,2017-05-06,940000,3,2,3,281,2011,-37.7586,145.1211
Templestowe Lower,6 Jean St,h,S,Noel,13.8,3107,2017-05-06,1503500,3,1,1,907,,-37.7628,145.1185
Templestowe Lower,8 Esther St,t,VB,hockingstuart,13.8,3107,2017-04-08,950000,3,2,2,306,,-37.7658,145.1014
Templestowe Lower,4 Michael St,h,S,Barry,13.8,3107,2017-04-08,1370000,3,1,2,743,,-37.7703,145.1086
Templestowe Lower,5 Fran Ct,h,SP,Parkes,13.8,3107,2017-05-13,1181000,4,2,2,805,,-37.7565,145.1067
Templestowe Lower,21 Rooney St,h,S,Barry,13.8,3107,2017-05-13,1385000,3,1,2,745,,-37.769,145.1108
Templestowe Lower,258 Thompsons Rd,h,S,Philip,13.8,3107,2017-05-20,1180000,3,1,3,655,,-37.7685,145.1026
Templestowe Lower,254 Thompsons Rd,h,S,Ray,13.8,3107,2017-04-22,1302000,4,2,2,650,,-37.7686,145.1023
Templestowe Lower,11 Airdrie Ct,h,S,Jellis,13.8,3107,2017-04-29,1775000,5,4,2,501,,-37.762,145.1244
Thornbury,177 Raleigh St,h,S,McGrath,6.5,3071,2017-05-06,1750000,3,1,3,712,,-37.7598,145.0118
Thornbury,129 Collins St,h,S,Love,6.5,3071,2017-04-08,1345000,3,2,4,584,,-37.7555,145.0152
Thornbury,104 Mansfield St,h,S,Miles,6.5,3071,2017-04-08,1080000,3,1,1,408,,-37.7573,145.0083
Thornbury,145 Shaftesbury Pde,h,S,Love,6.5,3071,2017-04-08,1195000,3,1,2,463,1930,-37.7593,144.9885
Thornbury,4/2 Strettle St,u,S,Love,6.5,3071,2017-04-08,716000,2,1,1,,1995,-37.7554,144.982
Thornbury,9 Ethel St,t,S,buyMyplace,6.5,3071,2017-05-13,865000,3,2,2,194,2000,-37.7538,144.9991
Thornbury,1/73 Flinders St,u,S,Nelson,6.5,3071,2017-05-13,462000,2,1,1,,1970,-37.7561,145.0067
Thornbury,107 Hutton St,h,PI,Woodards,6.5,3071,2017-05-13,1100000,3,2,1,359,,-37.7551,144.9916
Thornbury,221 Mansfield St,h,S,Jellis,6.5,3071,2017-05-13,1635000,4,2,2,464,,-37.7579,145.0169
Thornbury,3/1 Smith St,t,SP,Jellis,6.5,3071,2017-05-13,998000,3,2,1,,2001,-37.7579,145.0
Thornbury,3/31 Clapham St,u,S,Love,6.5,3071,2017-05-20,600000,2,1,1,,1960,-37.7549,144.9979
Thornbury,35D Clapham St,h,S,Nelson,6.5,3071,2017-05-20,1346000,3,2,2,349,1918,-37.7544,144.998
Thornbury,171 Mansfield St,h,S,Jellis,6.5,3071,2017-05-20,1130000,3,1,1,381,,-37.7575,145.0128
Thornbury,292 Rathmines St,h,PI,Jellis,6.5,3071,2017-05-20,1275000,3,1,2,517,1950,-37.7638,145.0182
Thornbury,10 Speight St,h,S,Woodards,6.5,3071,2017-05-20,1200000,3,1,1,447,,-37.7622,145.0074
Thornbury,140 Dundas St,h,S,Love,6.5,3071,2017-04-22,915000,2,1,1,502,,-37.7541,145.016
Thornbury,199 Mansfield St,u,SP,McGrath,6.5,3071,2017-04-22,300000,1,1,1,948,1970,-37.7577,145.0151
Thornbury,1/44 Hammond St,u,SP,McGrath,6.5,3071,2017-04-29,880000,3,1,2,242,1995,-37.7639,145.0135
Thornbury,58 Leinster Gr,t,S,Jellis,6.5,3071,2017-04-29,960000,2,2,2,158,2007,-37.7587,144.9881
Thornbury,5 Shaftesbury Pde,h,S,Nelson,6.5,3071,2017-04-29,1260000,2,1,0,317,1910,-37.7606,144.9995
Thornbury,68 Wilmoth St,h,SP,McGrath,6.5,3071,2017-04-29,1100000,2,1,1,330,1930,-37.7629,145.0165
Viewbank,8 Graham Rd,h,VB,Miles,13.8,3084,2017-05-06,810000,3,1,1,667,,-37.743,145.0839
Viewbank,23 Kuranga Rd,h,S,Miles,13.8,3084,2017-04-08,1140000,4,2,4,863,,-37.7317,145.0952
Viewbank,6 Dawn Ct,h,S,Nelson,13.8,3084,2017-05-20,1003000,4,2,2,619,,-37.7355,145.0928
Viewbank,9 Rockaway Dr,h,PI,Fletchers,13.8,3084,2017-04-22,1155000,4,2,3,780,1950,-37.7308,145.0932
Watsonia,60 Orana Dr,h,S,Barry,14.9,3087,2017-05-06,880000,3,1,4,555,,-37.713,145.0894
Watsonia,5 Regis Ct,h,S,Barry,14.9,3087,2017-05-06,826000,5,1,2,545,1970,-37.705,145.0825
Watsonia,12 Black St,h,S,Barry,14.9,3087,2017-04-08,952000,4,2,2,729,,-37.711,145.08100000000005
Watsonia,2/42 Wattle Dr,h,S,Buckingham,14.9,3087,2017-04-08,677500,3,1,2,245,,-37.716,145.0769
Watsonia,25 Bungay St,h,S,LJ,14.9,3087,2017-04-22,761000,4,1,2,696,1956,-37.7054,145.0809
Watsonia,8 Castlereagh Pl,h,SP,Barry,14.9,3087,2017-04-22,715000,3,1,2,312,,-37.7031,145.0773
Watsonia,5 Daours Ct,h,S,Miles,14.9,3087,2017-04-22,932500,4,2,2,585,1950,-37.7154,145.0777
Watsonia,25 High St,h,S,Barry,14.9,3087,2017-04-29,895000,3,1,2,775,,-37.7075,145.0807
West Footscray,61 Clive St,h,S,Village,8.2,3012,2017-05-06,1435000,4,2,2,523,1915,-37.798,144.8728
West Footscray,4/8 Margot St,h,SP,Greg,8.2,3012,2017-05-06,470000,2,1,1,,1975,-37.8088,144.8715
West Footscray,6/350 Somerville Rd,h,S,Sweeney,8.2,3012,2017-05-06,502000,2,1,1,2701,2011,-37.8109,144.8684
West Footscray,2/663 Barkly St,u,SP,Jas,8.2,3012,2017-04-08,580000,3,1,0,183,1930,-37.7968,144.8708
West Footscray,4/667 Barkly St,u,S,Burnham,8.2,3012,2017-04-08,375000,1,1,1,60,1982,-37.7971,144.8703
West Footscray,17 Braid St,h,VB,Sweeney,8.2,3012,2017-04-08,650000,2,1,1,452,1950,-37.804,144.8772
West Footscray,17/24 Dongola Rd,t,S,McGrath,8.2,3012,2017-04-08,815000,3,1,2,203,,-37.7928,144.8811
West Footscray,10 Neil St,h,PI,Biggin,8.2,3012,2017-04-08,970000,4,1,2,528,1940,-37.7969,144.8647
West Footscray,15 Rupert St,h,S,hockingstuart,8.2,3012,2017-04-08,1325000,4,2,4,525,1930,-37.7994,144.8763
West Footscray,25 Tucker St,h,S,Biggin,8.2,3012,2017-05-13,890000,3,1,3,334,,-37.7916,144.8762
West Footscray,16 Dove St,h,S,hockingstuart,8.2,3012,2017-05-20,900000,3,1,0,218,,-37.7963,144.8801
West Footscray,4/38 Hampton Pde,u,S,Sweeney,8.2,3012,2017-05-20,266000,2,1,1,1059,1970,-37.8062,144.8665
West Footscray,16 Hope St,h,PI,Burnham,8.2,3012,2017-05-20,830000,3,1,0,370,,-37.7916,144.8715
West Footscray,91 Suffolk St,h,PI,Sweeney,8.2,3012,2017-05-20,888000,2,1,2,401,1945,-37.7903,144.8703
West Footscray,106 Summerhill Rd,h,S,Jas,8.2,3012,2017-05-20,1040000,3,1,1,330,,-37.7961,144.8815
West Footscray,4/624 Barkly St,u,S,Village,8.2,3012,2017-04-22,490000,2,1,1,117,,-37.7968,144.8735
West Footscray,1 Dongola Rd,h,S,Jas,8.2,3012,2017-04-22,935000,3,1,2,325,1925,-37.7922,144.8818
West Footscray,14 Stanhope St,h,S,Jas,8.2,3012,2017-04-22,975000,3,1,0,318,,-37.7955,144.8713
West Footscray,8/132 Rupert St,u,PI,Jas,8.2,3012,2017-04-29,185000,1,1,1,,,-37.798,144.8672
Williamstown,44 Electra St,h,SP,Greg,8.0,3016,2017-05-06,2165000,4,2,2,450,1910,-37.861,144.8985
Williamstown,8 Jobson St,h,S,hockingstuart,8.0,3016,2017-05-06,1245000,3,2,2,292,1980,-37.8575,144.8922
Williamstown,73a Victoria St,h,SP,Greg,8.0,3016,2017-05-06,2075000,4,3,2,324,2009,-37.8622,144.8884
Williamstown,2/77 Dover Rd,u,S,Williams,8.0,3016,2017-04-08,543000,2,1,1,,1974,-37.8536,144.8981
Williamstown,8 Princes St,h,SP,Jas,8.0,3016,2017-04-08,1150000,3,1,0,308,1900,-37.8526,144.895
Williamstown,35 Railway Pl,h,S,RT,8.0,3016,2017-04-08,1290000,3,1,0,273,,-37.8651,144.8986
Williamstown,2/170 Cecil St,h,S,Raine,8.0,3016,2017-05-13,1000000,2,1,2,447,,-37.8602,144.8997
Williamstown,10 Crofton Dr,h,S,Greg,8.0,3016,2017-05-13,2040000,5,3,2,531,1997,-37.8629,144.8781
Williamstown,60 Merrett Dr,h,SP,Williams,8.0,3016,2017-05-13,1412000,4,2,4,551,,-37.8579,144.8786
Williamstown,8/97 Verdon St,u,S,Raine,8.0,3016,2017-05-13,465000,2,1,1,,1970,-37.8589,144.8921
Williamstown,2/47 Power St,h,S,Williams,8.0,3016,2017-05-20,855000,2,1,1,160,,-37.8546,144.8883
Williamstown,12/53 Morris St,u,SP,Williams,8.0,3016,2017-04-22,550000,2,1,2,,1990,-37.8685,144.9058
Williamstown,9/99 Verdon St,u,S,Village,8.0,3016,2017-04-22,490000,2,1,1,,,-37.8588,144.8919
Williamstown,6 Caspian Tce,h,SP,Village,8.0,3016,2017-04-29,1200000,4,3,2,183,2006,-37.8566,144.8737
Williamstown,240 Coogee La,h,S,Greg,8.0,3016,2017-04-29,1330000,3,2,2,184,,-37.8629,144.8896
Williamstown,15 Kingshott Cl,h,VB,Greg,8.0,3016,2017-04-29,1500000,4,3,2,450,,-37.8617,144.8786
Williamstown,165 Osborne St,h,S,Sweeney,8.0,3016,2017-04-29,1630000,4,2,2,260,,-37.8657,144.8942
Yarraville,76 Castlemaine St,h,S,Jas,7.0,3013,2017-05-06,935000,3,1,0,212,,-37.8143,144.8883
Yarraville,8 Gordon Pde,h,S,Jas,7.0,3013,2017-05-06,990000,3,1,2,340,1940,-37.8227,144.8827
Yarraville,92 Simpson St,h,SP,Village,7.0,3013,2017-05-06,950000,2,1,0,94,,-37.8167,144.888
Yarraville,15 Freame St,h,S,Greg,7.0,3013,2017-04-08,1196000,2,1,2,451,,-37.8178,144.8752
Yarraville,1/17 Gordon Pde,h,S,Sweeney,7.0,3013,2017-04-08,470000,2,1,1,79,1965,-37.8226,144.8842
Yarraville,14 Lennox St,h,SP,Jas,7.0,3013,2017-04-08,1131500,3,1,1,248,,-37.8157,144.8925
Yarraville,54 Tongue St,h,S,Jas,7.0,3013,2017-04-08,2035000,4,2,0,607,1890,-37.8128,144.8905
Yarraville,29 Wilson St,h,S,Jas,7.0,3013,2017-04-08,935000,3,1,0,198,1970,-37.8194,144.8914
Yarraville,260 Francis St,h,S,Village,7.0,3013,2017-05-13,892000,3,1,2,449,1940,-37.8195,144.8766
Yarraville,1 Highgate St,h,S,Jas,7.0,3013,2017-05-13,985500,4,1,5,445,1977,-37.8228,144.8769
Yarraville,2/150 Hyde St,u,SP,Jas,7.0,3013,2017-05-13,650000,2,2,2,,1985,-37.8161,144.8967
Yarraville,1/6 Jepson St,t,S,Jas,7.0,3013,2017-05-13,1070000,3,2,2,257,2012,-37.813,144.8703
Yarraville,10/51 Stephen St,u,S,Village,7.0,3013,2017-05-13,397000,2,1,1,,1975,-37.8128,144.8953
Yarraville,33 Bromyard St,h,S,Sweeney,7.0,3013,2017-05-20,1035000,2,1,3,469,,-37.8184,144.872
Yarraville,26 Buninyong St,h,S,Greg,7.0,3013,2017-05-20,1370000,3,2,2,389,,-37.8181,144.8882
Yarraville,455 Geelong Rd,h,PI,Village,7.0,3013,2017-05-20,650000,2,1,2,304,1960,-37.8122,144.8671
Yarraville,96 Hamilton St,h,PI,Village,7.0,3013,2017-05-20,820000,2,1,0,211,,-37.812,144.8865
Yarraville,292 Hyde St,h,PI,McGrath,7.0,3013,2017-05-20,750000,3,2,1,390,1980,-37.8227,144.8955
Yarraville,2/10 Schild St,u,SP,Jas,7.0,3013,2017-05-20,497600,2,1,1,,,-37.8167,144.8936
Yarraville,183 Stephen St,h,S,Raine,7.0,3013,2017-05-20,970000,3,2,0,354,1930,-37.8212,144.8937
Yarraville,66 Drew St,h,S,hockingstuart,7.0,3013,2017-04-22,1256000,2,1,3,531,1940,-37.8158,144.8707
Yarraville,3/11 Fielding St,t,S,hockingstuart,7.0,3013,2017-04-22,1120000,3,2,0,152,2012,-37.811,144.8889
Yarraville,2C Castlemaine St,h,PI,Jas,7.0,3013,2017-04-29,1425000,3,3,2,305,2007,-37.8149,144.8942
Yarraville,40 Kingston St,h,SP,Jas,7.0,3013,2017-04-29,872500,3,1,2,189,1920,-37.8145,144.8808
Yarraville,46 MacKay St,h,S,Village,7.0,3013,2017-04-29,1455000,4,1,1,328,1920,-37.8097,144.8906
Yarraville,12/35 Princess St,u,S,Jas,7.0,3013,2017-04-29,331000,1,1,1,,1970,-37.8105,144.8952
Yarraville,10 Salisbury St,h,S,Sweeney,7.0,3013,2017-04-29,950000,3,2,2,287,2002,-37.8233,144.8825
Abbotsford,132 Vere St,h,SP,Biggin,2.5,3067,2017-04-08,1000000,3,1,0,198,1900,-37.8025,144.9939
Abbotsford,6/205 Gipps St,u,S,Biggin,2.5,3067,2017-05-20,870000,2,2,1,,2013,-37.8055,144.9961
Abbotsford,24 Cooke St,h,S,Jellis,2.5,3067,2017-04-29,1050000,2,1,0,129,1890,-37.8099,145.0027
Abbotsford,198 Gipps St,h,S,Nelson,2.5,3067,2017-04-29,1242000,2,1,1,249,1940,-37.8052,144.9963
Abbotsford,22 Lulie St,h,S,Jellis,2.5,3067,2017-04-29,1165000,3,2,0,92,1888,-37.797,144.9957
Airport West,48 Bedford St,h,S,Nelson,13.5,3042,2017-04-08,872500,3,1,1,594,1950,-37.7203,144.8757
Airport West,33 Green St,h,S,Brad,13.5,3042,2017-04-08,720000,3,2,2,305,2008,-37.7284,144.8874
Airport West,25 Clydesdale Rd,h,S,McDonald,13.5,3042,2017-04-29,985000,3,1,1,841,,-37.7251,144.8785
Airport West,67 Halsey Rd,h,VB,Nelson,13.5,3042,2017-04-29,510000,3,1,1,488,1960,-37.7191,144.8857
Airport West,2/80 Hawker St,u,VB,Barry,13.5,3042,2017-04-29,480000,2,1,1,128,2009,-37.7216,144.8837
Albion,26 Wyalong St,h,S,Bells,13.9,3020,2017-04-08,800000,3,2,5,689,1951,-37.7776,144.8167
Albion,1/141 Anderson Rd,u,S,Bells,13.9,3020,2017-05-13,420000,2,1,1,192,1970,-37.7832,144.8275
Albion,76 Forrest St,h,S,Douglas,13.9,3020,2017-05-13,700000,3,1,2,697,,-37.7841,144.8169
Albion,2/36 Selwyn St,u,PI,Douglas,13.9,3020,2017-05-13,580000,3,2,2,250,2013,-37.7798,144.8156
Albion,1/121 Anderson Rd,u,VB,FN,13.9,3020,2017-05-20,200000,1,1,1,1175,1970,-37.7849,144.8272
Albion,67 Norwood St,h,S,hockingstuart,13.9,3020,2017-05-20,621000,3,1,3,547,,-37.7765,144.8123
Albion,2/62 Selwyn St,u,SA,Douglas,13.9,3020,2017-05-20,600000,3,1,1,181,2000,-37.7815,144.8128
Altona,7 Cowra St,h,SP,hockingstuart,13.8,3018,2017-04-08,840000,3,1,2,577,,-37.864,144.8161
Altona,196 Blyth St,h,SP,Greg,13.8,3018,2017-05-13,1480000,5,3,4,725,1980,-37.8712,144.8107
Altona,2/214 Queen St,t,SP,hockingstuart,13.8,3018,2017-05-20,600000,2,1,2,190,,-37.8718,144.819
Altona,3/8 Rayner St,t,S,hockingstuart,13.8,3018,2017-04-22,597500,2,1,2,178,2009,-37.8701,144.8209
Altona,12 Kookaburra St,h,S,Greg,13.8,3018,2017-04-29,1165000,3,1,2,700,,-37.8707,144.8076
Altona,13 Linnet St,h,S,Greg,13.8,3018,2017-04-29,1295000,4,1,2,725,,-37.8678,144.816
Ashburton,53 Gloucester Rd,h,S,Woodards,11.0,3147,2017-04-08,1450000,2,1,1,627,,-37.8689,145.0882
Ashburton,2a Liberator St,u,S,Jellis,11.0,3147,2017-04-08,925000,2,1,2,257,,-37.866,145.089
Ashburton,23 Solway St,h,S,Marshall,11.0,3147,2017-05-13,2220000,4,3,2,480,2016,-37.8726,145.0716
Ashburton,24 Baird St,h,S,Jellis,11.0,3147,2017-04-22,1912500,3,2,2,869,,-37.8686,145.0721
Ashburton,11 Poulter St,h,PI,Buxton,11.0,3147,2017-04-29,2085000,4,2,2,705,,-37.8635,145.0895
Balwyn,10A Head St,h,S,Barry,9.7,3103,2017-04-08,1380000,3,2,1,548,,-37.8021,145.0637
Balwyn,2/15 Pryton Ct,u,PI,Biggin,9.7,3103,2017-05-20,825000,2,2,2,288,,-37.8078,145.1031
Balwyn,12 Power St,h,PI,Fletchers,9.7,3103,2017-04-22,1670000,3,1,1,534,,-37.8114,145.0793
